video_id,comment_thread_id,comment_id,comment_text,author,published_date,like_count,reply_count,parent_id,timestamp,mentions,title
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1OzR0cGG3V,ISIS lmao are you still buying that crap. Jesus people arecstupid ​@@D3cepti0ns,petermallon8262,2024-03-25T07:45:48Z,0,1,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1OePxbIeZR,2024-03-25 07:45:48+00:00,D3cepti0ns,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1OzS91QYK7,@@iamVinnyK what the hell are you talking about bush and obama are war criminals as far as im concered and joe and his son hunter are paid off by china russia and ukraine .....and cartel soldiers are bieng brought into the u.s right now and terror cells bought and payed for by this administration with taxpayer money,JasonDeWall-en7wg,2024-03-25T07:45:58Z,0,3,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1OybBu8NvZ,2024-03-25 07:45:58+00:00,iamVinnyK,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1OzrNVZVQA,Yup! And they will probably torture them to say Ukraine is responsible,devidwobinson8747,2024-03-25T07:49:32Z,4,1,UgwIEs-UCWk9Az3Ai9F4AaABAg,2024-03-25 07:49:32+00:00,,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1OzvbMavNU,living in russia is the second worse,MartinBaltuhin,2024-03-25T07:50:07Z,0,1,UgwIEs-UCWk9Az3Ai9F4AaABAg,2024-03-25 07:50:07+00:00,,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1P-QKykcf9,"Who know they might have just picked up men with beards from street. US warned moscow of intelligence about the attack like 1 month ago, they ignored.",jstrehan,2024-03-25T07:54:27Z,0,1,UgwIEs-UCWk9Az3Ai9F4AaABAg,2024-03-25 07:54:27+00:00,,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1P-bwhuolp,@@ahassan776Keep coping Sergey,Richest_Person_in_the_World,2024-03-25T07:56:10Z,0,1,UgwIEs-UCWk9Az3Ai9F4AaABAg,2024-03-25 07:56:10+00:00,,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1P0-V_Mxoe,@@franciscouderq1100there are a lot of people who assisted them in this attack. They are way more intelligent and I believe they are Russians or Ukrainians who work as spies,feridasafarova242,2024-03-25T07:59:31Z,0,2,UgwIEs-UCWk9Az3Ai9F4AaABAg,2024-03-25 07:59:31+00:00,,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1P02RCZF4j,"@@d.b.1176Belarus is one of Russias closest allies you smooth brained halfwit, read a book. They were headed to their Nazi overlords in Ukraine, you fascist",Tempest8181,2024-03-25T07:59:56Z,0,1,UgwIEs-UCWk9Az3Ai9F4AaABAg,2024-03-25 07:59:56+00:00,,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1P0SySdvzn,💯 percent,dg9015,2024-03-25T08:03:33Z,0,1,UgwIEs-UCWk9Az3Ai9F4AaABAg,2024-03-25 08:03:33+00:00,,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1P0UhaBCak,@@D3cepti0nsони бежали в направление Украины. Их поймали в Брянской области. На границе с Украиной для них был открыт коридор. Но им не дали уйти. Беларусь в другой стороне,user-bz3zo9gw6f,2024-03-25T08:03:47Z,1,1,UgwIEs-UCWk9Az3Ai9F4AaABAg,2024-03-25 08:03:47+00:00,,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1P0XqVz0YZ,this is not true ignore the russian bot@@feridasafarova242,wozo9210,2024-03-25T08:04:13Z,0,1,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1P0-V_Mxoe,2024-03-25 08:04:13+00:00,feridasafarova242,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1P1ZpTGGSV,@@williammkydde Pick up a map. Why would they stay in the country they attacked for longer than they had to?,kvasir8931,2024-03-25T08:13:13Z,1,1,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1Od0R3gObE,2024-03-25 08:13:13+00:00,williammkydde,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1P1_tok0QB,@@bonnie7898 ISIS is on Ukrainian side because it west made product. Don't worry. Putin knows who is who,feridasafarova242,2024-03-25T08:13:22Z,0,1,UgwIEs-UCWk9Az3Ai9F4AaABAg,2024-03-25 08:13:22+00:00,,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1P1bnreaU7,​@@ahassan776yeah or they'll invade you in 3 to 2000 days give or take😂,stefandinu6389,2024-03-25T08:13:38Z,0,1,UgwIEs-UCWk9Az3Ai9F4AaABAg,2024-03-25 08:13:38+00:00,,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1P1i9hhuGB,@@namastezen3300 The US help Russia 🤣🤣🤣🤣  That warning wasn't help,tabularasa7775,2024-03-25T08:14:30Z,1,1,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1OrGYXR9cy,2024-03-25 08:14:30+00:00,namastezen3300,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1P1s0rbNjS,@@havanasyndrome3024 And about 50 miles from Belarus,kvasir8931,2024-03-25T08:15:51Z,0,1,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1OhokEjNeC,2024-03-25 08:15:51+00:00,havanasyndrome3024,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1P1s7hdXzX,"@@chuckscott-cy7iq Yes , that failed and utterly ridiculous non entity ideology",tabularasa7775,2024-03-25T08:15:53Z,0,1,UgwIEs-UCWk9Az3Ai9F4AaABAg,2024-03-25 08:15:53+00:00,,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1P1zNtr9BP,"@@pz-wv8kb BINGO , someone that gets it . US detest Russia , it wasn't a helpful warning and should actually be investigated",tabularasa7775,2024-03-25T08:16:51Z,0,1,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1Oe_zETmAQ,2024-03-25 08:16:51+00:00,pz-wv8kb,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1P25Ma4loZ,@@user-oh7tn1bu3r ISIS is on Ukrainian side because it west made product. Putin knows who is who. If ISIS was really Islamic they would have attacked israhell instead of Muslims who are opposing the occupation and geno.ide,feridasafarova242,2024-03-25T08:17:48Z,0,2,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1OmIU7o6bV,2024-03-25 08:17:48+00:00,user-oh7tn1bu3r,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1P25bp4a4N,"This is so sad I can understand why some Russians thinks that some of the Ukrainians are involved in this but I'm not too sure about if the Ukrainian president will speak out about, I believe it could be either between Hamas or Houthis were involved in this but again I'm not too sure",user-oh2od4pg1t,2024-03-25T08:17:50Z,1,1,UgwIEs-UCWk9Az3Ai9F4AaABAg,2024-03-25 08:17:50+00:00,,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1P2HtSlRMc,Saw movie type punishment,AbhikDas007,2024-03-25T08:19:31Z,0,1,UgwIEs-UCWk9Az3Ai9F4AaABAg,2024-03-25 08:19:31+00:00,,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1P2NSVESlA,@@feridasafarova242 Bryansk is just as close to Belarus as it is to Ukraine. Other than that there is really no other place to run too since other countries are way further away from moscow. So to get out of the country as quick as possible they can choose between two countries. One that is basically a Vassal state to russia and would turn them back in a heartbeat and one that is in a war with russia. Where would you run? Doesnt mean Ukraine had anything to do with it.,kvasir8931,2024-03-25T08:20:16Z,0,1,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1P25Ma4loZ,2024-03-25 08:20:16+00:00,feridasafarova242,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1P2ONP3ug2,@@mazepa-slavaukrayini932 A stupid incompetent paper tiger that is the reason you can write such dog doo on youtube today . If it wern't for Russia you'd still be a slave but by all means keep taking credit for a world war you never won .,tabularasa7775,2024-03-25T08:20:24Z,0,2,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1OhMIcA4nY,2024-03-25 08:20:24+00:00,mazepa-slavaukrayini932,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1P2cKwDCHq,"@@tjk3430 Putin will be ""reelected"" for as long as he lives. He has absolutely nothing to lose on a false flag.",kvasir8931,2024-03-25T08:22:26Z,0,4,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1OlckeDYKK,2024-03-25 08:22:26+00:00,tjk3430,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1P3BmskMg9,"@@InsiderBoy ""Their worst mistake was accepting Islam""
Hence: Religion ban (not only Islam) for everyone under 18.",Zett76,2024-03-25T08:27:25Z,1,1,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1OzCjdaq-O,2024-03-25 08:27:25+00:00,InsiderBoy,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1P3R5nCJ_b,@@kvasir8931 I told u there are more people involved in  this attack.,feridasafarova242,2024-03-25T08:29:30Z,1,13,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1P2cKwDCHq,2024-03-25 08:29:30+00:00,kvasir8931,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1P3jCDiFE5,Really? I thought the initial act was the worst mistake in this.,BatisteBieler,2024-03-25T08:32:07Z,0,1,UgwIEs-UCWk9Az3Ai9F4AaABAg,2024-03-25 08:32:07+00:00,,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1P3zinAbB_,​@@Truthspeakers1589and,paulagilbert1982,2024-03-25T08:34:22Z,0,1,UgwIEs-UCWk9Az3Ai9F4AaABAg,2024-03-25 08:34:22+00:00,,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1P447YMedb,​@@notoriousjelso,paulagilbert1982,2024-03-25T08:35:06Z,0,1,UgwIEs-UCWk9Az3Ai9F4AaABAg,2024-03-25 08:35:06+00:00,,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1P4DuDryRZ,💯 the west were involved.,paulagilbert1982,2024-03-25T08:36:27Z,1,2,UgwIEs-UCWk9Az3Ai9F4AaABAg,2024-03-25 08:36:27+00:00,,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1P4EgxLaM5,"Им повезло, что их поймали в России.  От этого мусора заказчик всегда избавляется. В России нет смертной казни.",user-wq4ju7uu7x,2024-03-25T08:36:33Z,1,1,UgwIEs-UCWk9Az3Ai9F4AaABAg,2024-03-25 08:36:33+00:00,,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1P4_q57U4g,В Украине этот мусор был бы уже мертв.,user-wq4ju7uu7x,2024-03-25T08:39:34Z,0,1,UgwIEs-UCWk9Az3Ai9F4AaABAg,2024-03-25 08:39:34+00:00,,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1P5Lg0Zi36,@@TheUnknown-mg8fv Please don't go China. Go to countries who will treat these ppl like brothers,jrkr7357,2024-03-25T08:46:15Z,1,1,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1OaF8V2eMZ,2024-03-25 08:46:15+00:00,TheUnknown-mg8fv,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1P61WiJqMf,They kidnapped 10 Muslims living in Russia tortured them to say they did it. Told them they would suffer unimaginable torture for the rest of there life. The 4 were the only ones who survived the torture,johnmorgan1998,2024-03-25T08:52:14Z,1,3,UgwIEs-UCWk9Az3Ai9F4AaABAg,2024-03-25 08:52:14+00:00,,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1P61eE0I55,"@@kvasir8931 do you understand how highways work? M3 is going south to ukrane, how would they get to Belarus from there?",havanasyndrome3024,2024-03-25T08:52:15Z,1,1,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1P2cKwDCHq,2024-03-25 08:52:15+00:00,kvasir8931,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1P6Q0HAfAu,"@@kskid4life Without having complete access to whatever intelligence sources the US used to pre-warn Russia about a possible and near future terrorist attack, then at best your using baseless conjecture and opinion. There's multiple and very logical reasons for why the US could be so certain that Ukraine had nothing at all to do with this. Secondly, why would Ukraine take the very real chance they could ever be linked to this and instantly affect world opinion and the large amount of military supply help their getting due to Russia's illegal invasion and Ukraine's right to defend themselves. Additionally what real benefit could Ukraine ever get from an attack on Russian civilians since any evidence they were involved would also destroy the growing Russian civilian populations opinion against this Russian / Ukrainian war. Maybe try thinking a bit more logical for a change since there's vastly more reasons against your half baked theory than there are that might barely support whatever conspiracy  you and others seem to think up.",Pete-xe3il,2024-03-25T08:55:34Z,0,1,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1O_LAN3Ovz,2024-03-25 08:55:34+00:00,kskid4life,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1P6ufvIXmz,"@@johnmorgan1998 thanks for your idîótic take. So they took Muslims, only to blame Ukraine? Wouldn't it make more sense to grab some ukranians and get them to ""confess""?",havanasyndrome3024,2024-03-25T08:59:54Z,3,2,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1P61WiJqMf,2024-03-25 08:59:54+00:00,johnmorgan1998,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1P76dMlHVq,They think they are going to virgin land so,Sam-pr9rr,2024-03-25T09:01:40Z,0,1,UgwIEs-UCWk9Az3Ai9F4AaABAg,2024-03-25 09:01:40+00:00,,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1P7bJELa-T,"@@williammkyddebecause it‘s a lie. noone in their right state of mind would head towards the one region with the highest presence of russian military after such an act, there is just no way. they try to bring ukraine into this and avooding to admit that they ignored warnings from the US",djamilawilschke7259,2024-03-25T09:05:59Z,0,1,UgwIEs-UCWk9Az3Ai9F4AaABAg,2024-03-25 09:05:59+00:00,,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1P7m1UXNdz,👎👎👎👎👎🇷🇺🇷🇺🇷🇺,user-yh9ik4iv4w,2024-03-25T09:07:28Z,0,1,UgwIEs-UCWk9Az3Ai9F4AaABAg,2024-03-25 09:07:28+00:00,,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1P8BYtBSjy,@@iwishpeoplecaredagain RIP Rwandan genoside!!!,amaniamanii4725.,2024-03-25T09:11:05Z,0,1,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1O_YAcUIGH,2024-03-25 09:11:05+00:00,iwishpeoplecaredagain,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1P8DEKXJ2F,But do really believe it was a staged Putin circus.. come Putin knows all and sees all like the f# wizard,user-wk9qn7gp5z,2024-03-25T09:11:18Z,0,1,UgwIEs-UCWk9Az3Ai9F4AaABAg,2024-03-25 09:11:18+00:00,,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1P8Qx3pC54,@@kskid4life The US or west doesn't have anything to gain helping these monsters kill unarmed civilians what are you talking about?,MRi-iq5wf,2024-03-25T09:13:11Z,0,1,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1O_LAN3Ovz,2024-03-25 09:13:11+00:00,kskid4life,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1P8TEqEQ4V,"@@kskid4life The West remains unconcerned about the culprits. US intelligence possesses knowledge about those responsible and those who are not. It was the work of ISIS-K, with Ukraine being completely unrelated.

Your illusion is shattered by straightforward reasoning, a total absence of evidence and a mix of fanciful and irrational absurdity",DarkRoomAmbience,2024-03-25T09:13:29Z,0,1,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1O_LAN3Ovz,2024-03-25 09:13:29+00:00,kskid4life,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1P8g69jtsU,@@user-oh7tn1bu3r yes cowardly British and US regime who recruit terrorist globally,rajeshkumarm6441,2024-03-25T09:15:23Z,0,1,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1OmIU7o6bV,2024-03-25 09:15:23+00:00,user-oh7tn1bu3r,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1P8n496_p6,@@Truthspeakers1589 speaking for rishi spouting lies,rajeshkumarm6441,2024-03-25T09:16:20Z,2,1,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1OcQ_pR5vc,2024-03-25 09:16:20+00:00,Truthspeakers1589,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1P8vRBc2ou,"@@kskid4life That part is not strange, it was actually a reply, because russia brought that topic up.
What's strange is: That concert hall is located right near 2 police stations, court and Federal Security Service! You can go and double check the map right now. And they arrived only after 40 minutes, entered the building after an one and a half ours.
You can see the car of the terrorists parked right near a police car on videos posted by civilians.
Emergency exits were locked, fire emergency system didn't work. 
The owner of the hall has an additional, not mandatory insurance to cover such cases",JVlk-tw6fs,2024-03-25T09:17:28Z,0,1,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1O_LAN3Ovz,2024-03-25 09:17:28+00:00,kskid4life,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1P8ycOjluO,@@paulagilbert1982 https://www.youtube.com/watch?v=nS5_EQgbuLc,druunderwood5602,2024-03-25T09:17:55Z,0,1,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1P4DuDryRZ,2024-03-25 09:17:55+00:00,paulagilbert1982,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1P9dg_jWu7,*I didn't know Putin believes in God.*,BenWilson-pv3be,2024-03-25T09:23:47Z,0,1,UgwIEs-UCWk9Az3Ai9F4AaABAg,2024-03-25 09:23:47+00:00,,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1P9lmZRc8i,​@@iwishpeoplecaredagainGod isn't real,daniel15yearsago66,2024-03-25T09:24:54Z,0,2,UgwIEs-UCWk9Az3Ai9F4AaABAg,2024-03-25 09:24:54+00:00,,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1P9o3QDwBZ,Are you talking about the shameless regime in London and Washington 😀,rajeshkumarm6441,2024-03-25T09:25:12Z,3,1,UgwIEs-UCWk9Az3Ai9F4AaABAg,2024-03-25 09:25:12+00:00,,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1PAqqLhGxC,"@@ahassan776 
Why,
The list of terrorist attacks there is bigger than in any western country, with far more casuatlies in general.",TheSupriest,2024-03-25T09:34:19Z,0,1,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1O_XASLDlx,2024-03-25 09:34:19+00:00,ahassan776,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1PAwJK8nM5,Scapegoats.,lupolinar,2024-03-25T09:35:04Z,2,2,UgwIEs-UCWk9Az3Ai9F4AaABAg,2024-03-25 09:35:04+00:00,,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1PB6zrkGkW,That's true because it's a wild country,onetothree8772,2024-03-25T09:36:40Z,0,1,UgwIEs-UCWk9Az3Ai9F4AaABAg,2024-03-25 09:36:40+00:00,,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1PBHixpzP8,"@@williammkydde Because they were told by the commanditary to do so, maybe in an attempt to blame Ukraine. 
Or because the two countries being at war, the extradition process would have been far more complicated.",TheSupriest,2024-03-25T09:38:08Z,0,1,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1Od0R3gObE,2024-03-25 09:38:08+00:00,williammkydde,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1PBLIKwDzi,"Perhaps, learnt from US? Such as 911.... etc.@@JasonDeWall-en7wg",54living,2024-03-25T09:38:37Z,0,1,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1OzS91QYK7,2024-03-25 09:38:37+00:00,JasonDeWall-en7wg,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1PBM_bLuXx,"​@@kskid4lifeit may seem ""strange"" only for MAGA troglodites.",Adson_von_Melk,2024-03-25T09:38:48Z,0,1,UgwIEs-UCWk9Az3Ai9F4AaABAg,2024-03-25 09:38:48+00:00,,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1PBPM2JImW,​@@iwishpeoplecaredagain No way. Russia is much tougher than God,GavinGas,2024-03-25T09:39:10Z,0,1,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1O_YAcUIGH,2024-03-25 09:39:10+00:00,iwishpeoplecaredagain,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1PBVaP8vUM,"@@leeloopatsy So they were told in an attempt to blame Ukraine maybe.
They passed through Briansk (which is heavily guarded) with the same car used for the attack.",TheSupriest,2024-03-25T09:40:01Z,0,2,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1OxNMpRP3Q,2024-03-25 09:40:01+00:00,leeloopatsy,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
pvxwONwpRxc,,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1PBVdOGM5g,"@@tabularasa7775 ""that warning wasn't help""? Not helping would be turning it into spectator sport.🙄 putin was warned and fell down on the job/failed to protect citizens.",namastezen3300,2024-03-25T09:40:02Z,0,5,UgwIEs-UCWk9Az3Ai9F4AaABAg.A1OXEmR-BieA1P2ONP3ug2,2024-03-25 09:40:02+00:00,tabularasa7775,Moscow terror attack - injured suspects appear in court accused of killing 137 people | BBC News
